,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
47,20200313,00:00:00,808.0,857.8,800.0,806.0,4237103
48,20200316,00:00:00,808.0,836.6,746.0,824.2,3695498
49,20200317,00:00:00,816.2,834.0,772.8,788.4,3187416
50,20200318,00:00:00,771.4,782.8,710.2,715.8,4212365
51,20200319,00:00:00,720.0,843.6,682.8,832.4,6369590
52,20200320,00:00:00,849.2,900.0,780.4,781.8,6282315
53,20200323,00:00:00,755.0,827.6,730.0,806.0,4666278
54,20200324,00:00:00,851.0,876.4,828.2,864.0,3134963
55,20200325,00:00:00,878.4,935.0,868.0,922.2,4937293
56,20200326,00:00:00,910.0,935.0,885.4,918.2,2621791
57,20200327,00:00:00,922.0,924.0,834.6,869.6,2667429
58,20200330,00:00:00,859.0,875.6,826.2,866.0,2010523
59,20200331,00:00:00,879.8,924.4,876.2,917.6,3508513
60,20200401,00:00:00,893.2,910.0,883.2,891.0,2067354
61,20200402,00:00:00,919.0,959.0,899.2,953.0,3718759
62,20200403,00:00:00,972.0,1010.0,950.0,987.0,4062300
63,20200406,00:00:00,999.0,1027.0,988.0,1006.2,2213887
64,20200407,00:00:00,1026.4,1046.8,1021.2,1038.0,2706983
65,20200408,00:00:00,1033.8,1053.8,1016.2,1053.8,2040486
66,20200409,00:00:00,1069.8,1092.6,1032.4,1073.0,3573275
67,20200410,00:00:00,1070.2,1070.2,1048.6,1062.6,915795
68,20200413,00:00:00,1064.0,1068.2,1021.4,1024.0,1270232
69,20200414,00:00:00,1033.0,1044.6,1003.2,1007.2,2002023
70,20200415,00:00:00,1000.2,1012.8,941.6,952.0,3327087
71,20200416,00:00:00,951.0,955.6,931.8,938.4,3012528
72,20200417,00:00:00,950.0,977.0,942.2,957.8,2442825
73,20200420,00:00:00,952.8,972.6,952.0,971.2,1504908
74,20200421,00:00:00,959.2,971.0,930.4,955.0,2677631
75,20200422,00:00:00,954.0,988.0,951.8,981.4,2098996
76,20200423,00:00:00,987.0,994.6,967.0,976.4,1763268
77,20200424,00:00:00,976.6,985.4,954.4,973.2,1228485
78,20200427,00:00:00,973.8,1011.0,972.8,993.8,1452435
79,20200428,00:00:00,993.8,1055.8,991.8,1034.2,2303244
80,20200429,00:00:00,1031.0,1045.6,1018.0,1040.2,1677870
81,20200430,00:00:00,1049.8,1054.2,1017.0,1037.2,1455272
82,20200504,00:00:00,1024.0,1035.0,1007.2,1030.0,1256040
83,20200505,00:00:00,1044.6,1076.0,1041.6,1059.8,1469171
84,20200506,00:00:00,1067.2,1080.0,1043.0,1060.0,4521758
85,20200507,00:00:00,1047.0,1056.6,1023.6,1028.0,2564510
86,20200508,00:00:00,1032.2,1034.8,1000.4,1032.0,1973003
87,20200512,00:00:00,1026.2,1034.0,1005.0,1028.0,1399833
88,20200513,00:00:00,1020.4,1020.4,1002.6,1002.6,1216833
89,20200514,00:00:00,1000.0,1010.2,991.2,1003.0,1311080
90,20200515,00:00:00,1018.2,1027.0,1004.8,1008.2,1352369
91,20200518,00:00:00,1018.6,1067.8,1008.0,1060.0,2499509
92,20200519,00:00:00,1062.0,1079.2,1055.2,1077.0,2196626
93,20200520,00:00:00,1078.0,1142.8,1067.0,1140.0,4220768
94,20200521,00:00:00,1139.8,1147.8,1091.0,1093.0,2618757
95,20200522,00:00:00,1076.2,1089.0,1063.6,1078.4,1520724
96,20200525,00:00:00,1086.6,1105.0,1082.2,1096.0,743581
97,20200526,00:00:00,1103.8,1123.2,1086.8,1093.0,1562307
98,20200527,00:00:00,1088.0,1103.8,1051.0,1068.0,2389743
99,20200528,00:00:00,1068.8,1085.0,1067.6,1084.0,1364508
100,20200529,00:00:00,1077.6,1078.2,1025.0,1029.6,2938428
101,20200601,00:00:00,1050.2,1053.6,1018.0,1039.2,2172599
102,20200602,00:00:00,1044.0,1069.2,1040.6,1066.0,1764190
103,20200603,00:00:00,1072.0,1079.4,1056.6,1066.8,1862482
104,20200604,00:00:00,1067.4,1081.8,1053.4,1067.6,1685750
105,20200605,00:00:00,1073.0,1101.2,1064.0,1086.4,1877851
106,20200608,00:00:00,1095.8,1095.8,1076.4,1080.0,1302701
107,20200609,00:00:00,1085.6,1092.8,1065.4,1078.0,1245298
108,20200610,00:00:00,1076.6,1093.4,1060.0,1092.0,1468948
109,20200611,00:00:00,1075.8,1091.2,1050.0,1068.4,1671280
110,20200615,00:00:00,1057.2,1077.4,1036.4,1060.0,1543266
111,20200616,00:00:00,1074.6,1082.8,1065.4,1075.4,1218162
112,20200617,00:00:00,1077.0,1087.0,1069.2,1072.2,913789
113,20200618,00:00:00,1073.6,1075.2,1050.0,1075.2,1326324
114,20200619,00:00:00,1078.2,1082.8,1051.0,1079.0,2312462
115,20200622,00:00:00,1073.6,1082.8,1057.6,1081.4,1283929
116,20200623,00:00:00,1082.0,1090.0,1073.8,1076.2,939843
117,20200625,00:00:00,1062.6,1070.2,1055.0,1064.0,1171549
118,20200626,00:00:00,1061.0,1066.2,1042.0,1045.0,700062
119,20200629,00:00:00,1045.0,1052.6,1028.4,1043.8,1327816
120,20200630,00:00:00,1045.4,1048.6,1010.8,1022.0,1453209
121,20200702,00:00:00,1028.4,1050.6,1025.0,1043.0,1179402
122,20200703,00:00:00,1040.0,1049.0,1036.4,1048.6,494029
123,20200706,00:00:00,1052.2,1067.8,1040.2,1047.4,1700463
