,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
73,20210115,11:00:00,0.06905,0.0692,0.06885,0.06885,4730000
74,20210115,12:00:00,0.06885,0.0696,0.06885,0.0696,20500000
75,20210115,13:00:00,0.0696,0.06965,0.0692,0.0693,6530000
76,20210115,14:00:00,0.06935,0.0697,0.06935,0.0697,11850000
77,20210115,15:00:00,0.06965,0.0699,0.06935,0.06955,13110000
78,20210115,16:00:00,0.06955,0.06965,0.0695,0.06965,3000000
79,20210115,17:00:00,0.06955,0.07065,0.06955,0.0704,33840000
80,20210115,18:00:00,0.07045,0.0705,0.0695,0.0695,5350000
81,20210118,10:00:00,0.0695,0.07045,0.0684,0.06965,31140000
82,20210118,11:00:00,0.06965,0.06975,0.0695,0.0697,1020000
83,20210118,12:00:00,0.06955,0.0698,0.0695,0.0698,2620000
84,20210118,13:00:00,0.0698,0.0698,0.0694,0.0694,1540000
85,20210118,14:00:00,0.06945,0.0698,0.06945,0.06975,2790000
86,20210118,15:00:00,0.06975,0.07025,0.06955,0.07015,12970000
87,20210118,16:00:00,0.0701,0.0703,0.07,0.07,6350000
88,20210118,17:00:00,0.07,0.07015,0.07,0.07015,1690000
89,20210118,18:00:00,0.0701,0.0701,0.07,0.07,3110000
