,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
107,20210120,18:00:00,132.32,133.0,132.08,132.08,52308
108,20210121,10:00:00,132.32,132.54,131.18,132.3,21958
109,20210121,11:00:00,132.3,133.0,130.58,131.96,82311
110,20210121,12:00:00,131.92,132.92,131.92,132.68,55763
111,20210121,13:00:00,132.72,133.52,132.56,133.24,66295
112,20210121,14:00:00,133.28,133.66,133.02,133.4,56962
113,20210121,15:00:00,133.34,133.46,133.26,133.42,20360
114,20210121,16:00:00,133.42,133.5,133.16,133.42,23594
115,20210121,17:00:00,133.4,134.0,133.24,133.68,35223
116,20210121,18:00:00,133.76,133.86,132.78,133.48,48752
117,20210122,10:00:00,133.02,133.02,129.82,131.14,49473
118,20210122,11:00:00,131.3,132.18,131.14,131.68,33753
119,20210122,12:00:00,131.76,131.84,131.14,131.5,22342
120,20210122,13:00:00,131.58,133.02,131.48,132.66,32848
121,20210122,14:00:00,132.62,132.8,132.04,132.3,25278
122,20210122,15:00:00,132.3,132.8,132.14,132.58,12043
123,20210122,16:00:00,132.66,132.8,132.2,132.4,50464
124,20210122,17:00:00,132.6,133.5,132.18,133.2,52683
125,20210122,18:00:00,133.24,134.48,133.24,134.48,74742
126,20210125,10:00:00,134.1,134.6,133.08,133.96,14595
127,20210125,11:00:00,133.96,134.96,133.88,134.66,41058
128,20210125,12:00:00,134.64,135.1,134.04,135.0,133874
129,20210125,13:00:00,135.04,135.1,134.1,134.62,28504
130,20210125,14:00:00,134.62,134.82,134.36,134.72,9438
131,20210125,15:00:00,134.62,135.1,134.58,134.96,28038
132,20210125,16:00:00,134.96,135.2,134.32,135.1,45233
133,20210125,17:00:00,135.14,135.4,134.62,135.16,28781
134,20210125,18:00:00,135.16,135.26,134.96,135.26,16797
135,20210126,10:00:00,134.82,137.0,133.52,135.3,83477
136,20210126,11:00:00,135.3,136.5,135.18,135.88,62789
137,20210126,12:00:00,135.86,136.2,135.86,136.14,14006
138,20210126,13:00:00,136.2,136.2,135.96,136.12,10573
139,20210126,14:00:00,136.04,137.64,136.02,137.5,332779
140,20210126,15:00:00,137.4,139.78,137.38,138.7,348745
141,20210126,16:00:00,138.7,138.74,138.06,138.22,134162
142,20210126,17:00:00,138.2,138.98,138.0,138.4,86331
143,20210126,18:00:00,138.66,138.84,138.24,138.6,49637
144,20210127,10:00:00,138.88,139.58,137.2,137.32,200355
145,20210127,11:00:00,137.32,137.46,136.24,136.98,60153
146,20210127,12:00:00,136.98,137.72,136.72,137.68,30709
147,20210127,13:00:00,137.76,137.78,136.78,136.78,27024
148,20210127,14:00:00,136.78,136.94,136.02,136.1,33302
149,20210127,15:00:00,136.1,137.0,136.06,136.8,33137
150,20210127,16:00:00,136.84,137.0,136.44,136.98,8737
151,20210127,17:00:00,137.0,137.0,136.3,136.7,39266
152,20210127,18:00:00,136.68,136.94,136.38,136.8,20376
