,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
418,20200903,00:00:00,950.0,957.0,942.0,943.6,1128040
419,20200904,00:00:00,942.6,949.2,932.4,947.4,1252639
420,20200907,00:00:00,931.0,933.0,925.6,929.6,918542
421,20200908,00:00:00,930.0,936.8,926.0,928.6,1360621
422,20200909,00:00:00,928.0,947.4,927.0,943.6,1605023
423,20200910,00:00:00,947.2,975.2,939.8,966.0,2036823
424,20200911,00:00:00,970.4,973.0,964.2,968.0,1030285
425,20200914,00:00:00,974.0,990.4,971.0,987.4,1159500
426,20200915,00:00:00,989.0,998.0,986.0,997.0,1319990
427,20200916,00:00:00,996.6,998.2,977.0,987.2,1288269
428,20200917,00:00:00,983.4,994.6,980.8,989.8,783658
429,20200918,00:00:00,991.6,991.8,973.4,976.0,1056283
430,20200921,00:00:00,976.8,978.2,960.0,972.2,949898
431,20200922,00:00:00,968.0,981.6,966.6,976.2,878781
432,20200923,00:00:00,978.8,983.6,967.2,968.0,1261875
433,20200924,00:00:00,974.8,979.0,962.2,975.0,797243
434,20200925,00:00:00,973.8,987.0,967.8,984.6,701011
435,20200928,00:00:00,986.6,995.2,975.6,983.0,883041
436,20200929,00:00:00,984.0,1013.8,981.2,1008.0,1686499
437,20200930,00:00:00,1009.0,1010.6,988.4,992.0,851431
438,20201001,00:00:00,997.8,1003.4,986.8,996.6,581394
439,20201002,00:00:00,993.6,1005.6,988.0,1001.6,515976
440,20201005,00:00:00,1003.8,1012.0,997.6,1005.4,866938
441,20201006,00:00:00,1007.0,1008.2,992.4,998.8,743660
442,20201007,00:00:00,997.8,1003.6,990.2,994.8,784561
443,20201008,00:00:00,993.2,1007.8,993.2,1000.2,705195
444,20201009,00:00:00,1001.2,1007.0,995.4,999.6,458045
445,20201012,00:00:00,1001.0,1012.0,998.2,1010.0,572656
446,20201013,00:00:00,1008.4,1016.2,989.2,993.0,731334
447,20201014,00:00:00,992.0,1007.6,985.6,1005.0,671787
448,20201015,00:00:00,1004.4,1006.4,997.0,1001.8,551141
449,20201016,00:00:00,1001.8,1006.8,992.6,995.2,609104
450,20201019,00:00:00,999.6,1000.8,982.0,988.0,459247
451,20201020,00:00:00,988.6,1008.8,988.0,1005.8,655765
452,20201021,00:00:00,1007.8,1017.6,1002.0,1009.2,659366
453,20201022,00:00:00,1015.4,1062.6,1014.8,1061.8,2209290
454,20201023,00:00:00,1061.4,1070.0,1052.2,1067.0,1061337
455,20201026,00:00:00,1063.8,1071.6,1042.0,1063.0,765897
456,20201027,00:00:00,1065.0,1081.0,1059.6,1062.8,1352289
457,20201028,00:00:00,1059.0,1061.0,1035.0,1040.2,1446906
458,20201029,00:00:00,1045.0,1060.8,1039.0,1056.0,896040
459,20201030,00:00:00,1050.6,1092.2,1038.0,1085.0,1484791
460,20201102,00:00:00,1085.2,1099.8,1067.0,1093.0,925372
461,20201103,00:00:00,1099.8,1113.8,1087.4,1107.2,930179
462,20201105,00:00:00,1117.0,1124.8,1066.8,1081.0,2471273
463,20201106,00:00:00,1075.0,1095.6,1065.4,1090.8,1302384
464,20201109,00:00:00,1096.6,1106.8,1083.0,1098.0,1585653
465,20201110,00:00:00,1095.2,1099.0,1081.6,1093.2,1247610
466,20201111,00:00:00,1093.0,1102.6,1087.6,1096.4,1032650
467,20201112,00:00:00,1095.4,1104.8,1082.6,1091.4,1209917
468,20201113,00:00:00,1092.8,1110.0,1085.0,1109.0,971925
469,20201116,00:00:00,1114.6,1134.8,1111.4,1132.0,1312000
470,20201117,00:00:00,1132.6,1134.0,1106.0,1116.2,1217496
471,20201118,00:00:00,1115.4,1124.0,1107.4,1117.8,888472
472,20201119,00:00:00,1117.0,1121.4,1095.4,1105.4,799518
473,20201120,00:00:00,1097.2,1108.0,1096.2,1107.2,410579
474,20201123,00:00:00,1108.0,1122.8,1107.6,1115.0,840379
475,20201124,00:00:00,1117.6,1144.8,1115.4,1139.0,1238573
476,20201125,00:00:00,1139.8,1143.0,1121.0,1128.0,1327694
477,20201126,00:00:00,1126.0,1149.2,1123.6,1147.2,1194084
478,20201127,00:00:00,1148.8,1154.8,1132.8,1147.2,1053257
479,20201130,00:00:00,1146.0,1149.0,1119.6,1131.8,2249601
480,20201201,00:00:00,1136.2,1146.8,1128.8,1144.0,974144
481,20201202,00:00:00,1145.0,1170.2,1142.0,1159.4,1687704
482,20201203,00:00:00,1164.4,1164.4,1135.2,1146.6,1488709
483,20201204,00:00:00,1155.2,1190.4,1151.8,1188.8,2285944
484,20201207,00:00:00,1151.0,1184.0,1148.8,1163.0,3184372
485,20201208,00:00:00,1162.0,1210.0,1147.8,1165.8,3030248
486,20201209,00:00:00,1166.0,1185.8,1165.0,1170.2,1320949
487,20201210,00:00:00,1172.4,1209.0,1172.4,1204.0,1562004
488,20201211,00:00:00,1201.6,1239.2,1200.2,1224.6,1686990
489,20201214,00:00:00,1235.0,1294.0,1203.4,1268.6,4105408
490,20201215,00:00:00,1271.6,1289.6,1251.4,1267.0,1461939
491,20201216,00:00:00,1265.0,1283.0,1244.2,1269.0,1418415
492,20201217,00:00:00,1275.6,1279.4,1241.8,1251.0,1566343
493,20201218,00:00:00,1244.0,1278.4,1217.4,1263.6,1859147
494,20201221,00:00:00,1254.0,1278.0,1218.6,1252.0,1903975
495,20201222,00:00:00,1247.6,1295.6,1244.0,1286.2,1299332
496,20201223,00:00:00,1292.0,1302.4,1280.0,1298.0,856907
497,20201224,00:00:00,1296.0,1327.4,1289.4,1321.2,891391
498,20201225,00:00:00,1326.0,1378.6,1324.6,1363.4,1327749
