,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
58,20210111,12:00:00,3042.0,3045.6,3005.8,3030.0,53317
59,20210111,13:00:00,3031.0,3048.0,3022.4,3031.0,40964
60,20210111,14:00:00,3032.2,3046.8,3009.0,3045.2,38166
61,20210111,15:00:00,3045.2,3081.4,3027.8,3039.8,44251
62,20210111,16:00:00,3041.2,3048.4,3016.6,3018.0,30874
63,20210111,17:00:00,3018.0,3037.0,2950.2,2975.6,72164
64,20210111,18:00:00,2974.2,2986.0,2960.8,2974.2,59671
65,20210111,19:00:00,2950.2,2975.8,2934.2,2971.6,24832
66,20210111,20:00:00,2972.0,2972.4,2965.8,2969.6,2936
67,20210111,21:00:00,2969.0,2972.8,2957.8,2964.2,8975
68,20210111,22:00:00,2965.0,2973.0,2963.8,2972.8,2590
69,20210111,23:00:00,2972.8,2975.0,2962.8,2970.0,2860
70,20210112,10:00:00,2979.8,2987.8,2906.4,2963.4,44117
71,20210112,11:00:00,2965.0,2971.0,2941.6,2963.2,33638
72,20210112,12:00:00,2963.2,2967.6,2933.0,2938.0,22708
73,20210112,13:00:00,2938.0,2946.6,2912.2,2914.8,38196
74,20210112,14:00:00,2914.8,2941.4,2886.4,2896.6,52680
75,20210112,15:00:00,2896.2,2896.6,2867.6,2868.8,34452
76,20210112,16:00:00,2868.8,2885.4,2837.2,2839.2,52563
77,20210112,17:00:00,2839.2,2855.0,2808.0,2853.4,52647
78,20210112,18:00:00,2853.0,2889.4,2840.2,2886.8,40935
79,20210112,19:00:00,2886.0,2989.8,2876.0,2940.0,38296
80,20210112,20:00:00,2942.4,2942.6,2906.2,2929.0,6949
81,20210112,21:00:00,2926.8,2927.6,2901.0,2901.6,4869
82,20210112,22:00:00,2901.6,2919.8,2901.6,2912.4,2144
83,20210112,23:00:00,2912.2,2912.4,2903.0,2912.2,2160
84,20210113,10:00:00,2912.4,2955.4,2900.2,2942.8,15125
85,20210113,11:00:00,2940.0,2942.6,2851.8,2860.4,43381
86,20210113,12:00:00,2861.4,2871.0,2844.8,2865.8,32167
87,20210113,13:00:00,2866.0,2886.6,2865.2,2880.8,6722
88,20210113,14:00:00,2881.4,2888.4,2877.4,2887.4,4718
89,20210113,15:00:00,2887.0,2887.0,2865.0,2884.0,8870
90,20210113,16:00:00,2882.6,2884.8,2865.2,2873.2,4430
91,20210113,17:00:00,2874.2,2881.4,2845.4,2861.4,17768
92,20210113,18:00:00,2863.8,2868.6,2855.0,2859.6,21272
93,20210113,19:00:00,2859.6,2866.4,2846.8,2855.4,4868
94,20210113,20:00:00,2855.4,2861.2,2852.8,2861.2,1038
95,20210113,21:00:00,2861.2,2873.0,2858.6,2870.8,2300
96,20210113,22:00:00,2871.2,2887.2,2867.0,2877.8,3880
97,20210113,23:00:00,2876.8,2882.0,2865.2,2882.0,1859
98,20210114,10:00:00,2879.8,2889.2,2858.4,2878.4,16297
99,20210114,11:00:00,2878.0,2949.8,2873.0,2925.0,53642
100,20210114,12:00:00,2925.6,2938.8,2923.2,2934.6,14942
101,20210114,13:00:00,2934.6,2970.2,2926.2,2970.0,20703
102,20210114,14:00:00,2970.0,2983.8,2951.8,2972.2,48747
103,20210114,15:00:00,2969.8,2985.0,2962.2,2985.0,12461
104,20210114,16:00:00,2985.0,3006.0,2980.8,2997.4,36957
105,20210114,17:00:00,2997.4,3020.6,2996.2,3007.8,49634
106,20210114,18:00:00,3007.8,3035.4,3004.0,3020.0,50044
107,20210114,19:00:00,3001.4,3048.0,3001.4,3040.8,9619
108,20210114,20:00:00,3040.8,3044.0,3021.6,3027.8,4414
109,20210114,21:00:00,3024.8,3031.2,3012.0,3021.8,5456
110,20210114,22:00:00,3020.0,3020.0,3001.6,3007.4,6011
111,20210114,23:00:00,3008.4,3017.4,3002.6,3008.2,2650
112,20210115,10:00:00,3015.4,3025.0,2980.6,3005.2,20677
113,20210115,11:00:00,3006.0,3197.6,2990.0,3142.2,116843
114,20210115,12:00:00,3143.6,3208.0,3086.0,3199.8,76427
115,20210115,13:00:00,3199.6,3250.0,3194.2,3224.4,59800
116,20210115,14:00:00,3224.4,3270.0,3202.8,3265.4,48831
117,20210115,15:00:00,3266.2,3384.8,3241.2,3248.6,142008
118,20210115,16:00:00,3249.2,3329.0,3215.4,3314.0,78465
119,20210115,17:00:00,3313.0,3320.0,3232.4,3246.0,57450
